   0.14879,   0.15784,   0.16301,   0.01428,   0.00968,   0.56756,   0.01360,   0.69698,   0.00882,   0.21943,   0.02273,   0.03391,   0.09764,   0.14273,   0.15790,   0.30106,   0.14318,   0.15771,   0.00987,   0.17633,   0.21139,   0.55336,   0.19642,   0.55325,   0.00934,   0.18814,   0.16655
   0.13925,   0.08657,   0.17171,   0.01150,   0.00767,   0.53152,   0.01015,   0.14406,   0.00618,   0.20956,   0.02458,   0.01506,   0.08591,   0.08859,   0.08801,   0.29603,   0.08988,   0.08828,   0.00675,   0.12554,   0.22537,   0.52743,   0.13800,   0.51455,   0.00746,   0.17925,   0.19632
   0.37073,   0.24473,   0.21770,   0.01467,   0.00744,   0.28398,   0.01242,   0.12295,   0.01034,   0.11275,   0.02084,   0.01113,   0.31943,   0.15633,   0.24538,   0.51808,   0.15485,   0.24453,   0.00779,   0.20471,   0.45358,   0.26160,   0.25147,   0.25513,   0.06456,   0.41306,   0.14357
   0.15817,   0.19331,   0.31631,   0.21077,   0.00611,   0.27680,   0.00931,   0.13817,   0.05522,   0.10943,   0.25617,   0.00903,   0.21455,   0.15209,   0.19097,   0.46596,   0.15079,   0.19190,   0.00594,   0.17262,   0.21377,   0.27017,   0.22732,   0.26303,   0.14199,   0.21435,   0.35747
   0.14874,   0.11626,   0.17516,   0.01264,   0.00850,   0.64843,   0.01187,   0.16074,   0.00685,   0.24667,   0.02755,   0.01528,   0.07503,   0.07329,   0.11563,   0.30999,   0.07350,   0.11508,   0.00761,   0.12876,   0.18745,   0.64196,   0.17877,   0.62762,   0.00842,   0.17084,   0.20367
   0.16131,   0.79252,   0.18548,   0.01455,   0.06526,   0.42553,   0.01645,   0.67665,   0.00983,   0.15144,   0.02049,   0.03814,   0.09509,   0.15753,   0.79235,   0.30020,   0.15507,   0.78845,   0.01083,   0.38490,   0.22960,   0.42235,   0.80573,   0.38808,   0.01037,   0.21175,   0.15939
   0.15445,   0.05472,   0.30013,   0.17032,   0.00762,   0.42378,   0.01077,   0.10986,   0.17553,   0.38190,   0.19747,   0.03183,   0.24362,   0.09483,   0.05520,   0.45883,   0.09445,   0.05678,   0.00673,   0.12136,   0.23062,   0.42347,   0.09784,   0.42687,   0.15087,   0.19942,   0.36309
   0.17867,   0.12884,   0.17772,   0.03520,   0.02523,   0.22817,   0.03543,   0.18111,   0.02236,   0.20474,   0.06194,   0.03635,   0.12372,   0.15178,   0.12944,   0.29089,   0.15427,   0.13158,   0.02577,   0.16645,   0.22834,   0.22119,   0.17209,   0.22981,   0.02725,   0.20097,   0.21459
   0.18089,   0.23492,   0.40575,   0.26602,   0.03359,   0.25394,   0.04471,   0.16436,   0.10420,   0.15551,   0.31070,   0.04331,   0.33644,   0.14784,   0.23318,   0.47719,   0.14907,   0.23321,   0.03241,   0.18068,   0.23126,   0.24446,   0.25146,   0.22430,   0.22658,   0.20871,   0.42280
   0.12743,   0.14432,   0.34388,   0.22505,   0.00375,   0.23825,   0.00583,   0.10465,   0.06962,   0.10960,   0.26027,   0.00586,   0.25829,   0.08029,   0.14482,   0.51266,   0.08071,   0.14432,   0.00332,   0.11860,   0.20932,   0.23255,   0.19509,   0.21814,   0.18785,   0.16887,   0.38139
   0.14162,   0.16143,   0.16312,   0.02042,   0.01307,   0.43438,   0.01844,   0.68079,   0.01838,   0.27313,   0.03440,   0.04878,   0.10400,   0.11975,   0.16110,   0.29232,   0.11891,   0.16154,   0.01289,   0.15969,   0.20645,   0.42418,   0.19940,   0.42135,   0.01343,   0.17721,   0.17467
   0.10481,   0.07220,   0.13625,   0.00976,   0.00608,   0.23313,   0.00908,   0.14399,   0.00484,   0.18454,   0.02512,   0.01005,   0.08178,   0.05313,   0.07370,   0.27763,   0.05334,   0.07391,   0.00542,   0.09381,   0.18759,   0.22761,   0.13009,   0.21536,   0.00674,   0.12533,   0.20236
   0.59737,   0.16457,   0.50800,   0.30391,   0.00706,   0.54899,   0.01109,   0.11526,   0.30570,   0.43492,   0.29807,   0.08917,   0.41975,   0.71460,   0.16550,   0.66816,   0.71432,   0.16578,   0.00763,   0.16741,   0.67018,   0.54969,   0.19315,   0.56659,   0.34152,   0.65375,   0.48380
   0.59811,   0.28024,   0.30905,   0.13522,   0.15436,   0.67283,   0.06765,   0.17027,   0.20139,   0.54820,   0.15062,   0.35390,   0.26166,   0.69339,   0.29577,   0.50089,   0.69566,   0.28097,   0.09958,   0.26411,   0.63434,   0.66060,   0.33028,   0.67375,   0.16180,   0.64041,   0.31426
   0.20156,   0.24093,   0.19381,   0.01425,   0.00947,   0.28581,   0.01486,   0.12010,   0.00951,   0.11610,   0.02084,   0.01421,   0.10393,   0.19540,   0.24180,   0.31952,   0.19476,   0.23957,   0.00976,   0.22604,   0.26602,   0.26852,   0.24359,   0.26092,   0.00919,   0.24820,   0.16054
   0.69354,   0.77267,   0.27982,   0.13269,   0.05499,   0.59362,   0.01254,   0.11868,   0.16900,   0.40070,   0.16050,   0.12812,   0.22351,   0.70651,   0.77372,   0.45399,   0.70567,   0.77032,   0.00973,   0.41795,   0.77089,   0.58990,   0.78134,   0.57506,   0.13162,   0.75357,   0.26119
   0.12514,   0.12015,   0.14931,   0.01518,   0.00918,   0.22497,   0.01487,   0.15834,   0.00806,   0.19811,   0.03298,   0.01430,   0.08654,   0.06357,   0.12041,   0.28973,   0.06282,   0.11997,   0.00894,   0.11530,   0.18172,   0.22186,   0.17898,   0.22303,   0.01033,   0.13450,   0.18963
   0.51167,   0.08180,   0.22209,   0.00807,   0.00393,   0.26250,   0.00532,   0.09434,   0.00558,   0.10928,   0.01830,   0.00739,   0.28434,   0.06377,   0.08096,   0.49745,   0.06639,   0.08070,   0.00319,   0.11272,   0.60116,   0.24151,   0.12445,   0.19042,   0.05164,   0.55286,   0.17063
   0.15098,   0.16796,   0.17414,   0.02501,   0.01819,   0.26558,   0.02396,   0.16123,   0.01657,   0.14806,   0.03969,   0.02531,   0.11591,   0.12391,   0.16774,   0.28333,   0.12410,   0.16775,   0.01709,   0.15807,   0.22437,   0.26110,   0.20519,   0.24071,   0.01842,   0.18739,   0.18477
   0.06272,   0.01404,   0.15983,   0.08829,   0.00026,   0.40718,   0.00038,   0.10197,   0.09491,   0.21913,   0.13616,   0.01653,   0.05683,   0.01295,   0.01443,   0.28245,   0.01357,   0.01452,   0.00025,   0.05336,   0.19559,   0.35696,   0.04580,   0.29950,   0.02412,   0.09075,   0.23985
   0.38246,   0.06811,   0.34686,   0.05031,   0.00354,   0.54604,   0.00466,   0.09245,   0.10227,   0.33861,   0.05692,   0.02919,   0.37138,   0.06060,   0.06703,   0.58942,   0.06318,   0.06703,   0.00284,   0.11096,   0.47114,   0.52433,   0.11043,   0.47095,   0.18363,   0.42389,   0.22043
   0.23952,   0.01322,   0.13515,   0.00046,   0.00024,   0.52022,   0.00034,   0.62296,   0.00019,   0.15493,   0.00267,   0.01366,   0.03592,   0.01296,   0.01412,   0.27079,   0.01365,   0.01364,   0.00017,   0.05322,   0.36964,   0.46944,   0.04344,   0.41360,   0.00029,   0.26942,   0.16830
   0.35789,   0.70976,   0.19727,   0.01473,   0.01056,   0.65217,   0.01537,   0.10309,   0.00934,   0.25193,   0.02315,   0.02066,   0.10065,   0.15426,   0.73671,   0.30951,   0.15265,   0.70785,   0.00954,   0.17972,   0.42540,   0.64459,   0.71797,   0.63219,   0.00950,   0.40966,   0.17507
   0.19821,   0.25067,   0.19605,   0.01290,   0.00907,   0.57098,   0.01326,   0.69687,   0.00838,   0.17896,   0.01840,   0.03205,   0.08401,   0.19314,   0.24713,   0.33134,   0.19078,   0.24625,   0.00925,   0.22304,   0.22409,   0.55684,   0.27311,   0.53411,   0.00845,   0.24689,   0.17193
   0.11052,   0.06549,   0.14648,   0.01005,   0.00658,   0.68287,   0.00882,   0.13632,   0.00534,   0.28132,   0.02277,   0.01303,   0.08819,   0.06553,   0.06556,   0.28352,   0.06578,   0.06636,   0.00579,   0.11399,   0.18511,   0.67002,   0.11731,   0.66291,   0.00657,   0.14497,   0.18118
   0.32526,   0.74516,   0.16831,   0.01598,   0.01159,   0.49394,   0.01675,   0.12812,   0.01651,   0.27248,   0.02488,   0.02258,   0.09933,   0.17433,   0.77124,   0.29983,   0.17289,   0.74269,   0.01014,   0.17904,   0.39791,   0.49480,   0.75186,   0.47624,   0.01215,   0.37929,   0.16542
   0.16440,   0.11126,   0.16935,   0.02580,   0.01835,   0.25493,   0.02441,   0.18334,   0.01674,   0.17415,   0.04720,   0.02756,   0.12194,   0.12222,   0.11194,   0.28923,   0.12519,   0.11182,   0.01842,   0.17904,   0.20716,   0.23179,   0.15755,   0.23740,   0.01930,   0.18416,   0.19240
   0.38177,   0.23347,   0.20236,   0.02449,   0.01686,   0.52646,   0.02409,   0.15114,   0.02333,   0.27910,   0.03495,   0.02971,   0.27722,   0.13917,   0.23167,   0.45399,   0.13717,   0.23089,   0.01656,   0.17257,   0.45430,   0.52440,   0.25244,   0.50175,   0.04691,   0.42054,   0.17563
   0.73216,   0.69991,   0.45470,   0.04718,   0.03572,   0.59250,   0.00834,   0.12586,   0.11545,   0.36200,   0.04300,   0.08933,   0.51303,   0.73226,   0.70548,   0.77377,   0.73399,   0.69846,   0.00629,   0.36329,   0.79618,   0.57549,   0.72493,   0.57595,   0.30922,   0.77600,   0.20460
   0.18084,   0.12839,   0.17244,   0.03080,   0.02225,   0.54300,   0.02990,   0.69352,   0.02068,   0.28840,   0.04945,   0.05005,   0.13599,   0.17241,   0.12976,   0.30569,   0.17386,   0.13062,   0.02300,   0.19594,   0.23942,   0.52712,   0.16798,   0.54221,   0.02208,   0.20644,   0.19111
   0.08352,   0.03720,   0.10506,   0.00286,   0.00162,   0.42124,   0.00240,   0.66922,   0.00126,   0.19361,   0.00865,   0.02170,   0.04675,   0.03841,   0.03671,   0.30824,   0.03944,   0.03718,   0.00147,   0.08186,   0.14662,   0.41112,   0.09160,   0.40809,   0.00159,   0.11286,   0.15268
   0.18002,   0.71122,   0.46388,   0.22489,   0.05053,   0.59637,   0.01589,   0.70980,   0.25286,   0.42965,   0.22843,   0.14248,   0.40121,   0.68532,   0.71141,   0.65149,   0.68536,   0.70843,   0.01308,   0.45097,   0.20428,   0.58082,   0.75387,   0.57476,   0.30095,   0.21754,   0.39918
   0.12907,   0.04384,   0.20065,   0.09393,   0.00677,   0.41602,   0.00848,   0.14391,   0.09769,   0.31180,   0.15661,   0.02883,   0.11233,   0.04587,   0.04393,   0.29798,   0.04699,   0.04468,   0.00568,   0.11231,   0.19865,   0.38755,   0.09313,   0.36300,   0.02872,   0.15163,   0.27846
   0.16111,   0.24106,   0.18575,   0.02551,   0.01774,   0.25484,   0.02760,   0.13400,   0.01679,   0.15870,   0.03896,   0.02449,   0.10802,   0.13271,   0.23884,   0.28635,   0.12933,   0.23833,   0.01732,   0.15684,   0.22442,   0.26035,   0.25773,   0.24407,   0.01879,   0.20120,   0.19030
   0.07728,   0.03290,   0.15099,   0.00523,   0.00262,   0.24396,   0.00199,   0.66652,   0.00420,   0.13668,   0.00995,   0.00225,   0.27209,   0.03368,   0.03251,   0.54330,   0.03459,   0.03293,   0.00115,   0.07471,   0.14049,   0.23519,   0.08646,   0.23412,   0.06122,   0.10637,   0.15295
   0.16021,   0.16106,   0.15495,   0.01035,   0.00683,   0.25544,   0.01054,   0.12132,   0.00610,   0.12711,   0.01840,   0.01038,   0.09290,   0.68250,   0.16297,   0.31101,   0.68445,   0.16263,   0.00658,   0.16695,   0.25762,   0.24720,   0.19016,   0.24479,   0.00666,   0.20467,   0.15806
   0.32781,   0.72185,   0.29430,   0.20775,   0.02022,   0.66404,   0.02925,   0.13484,   0.23625,   0.57974,   0.25705,   0.05486,   0.20722,   0.10179,   0.74571,   0.37946,   0.09838,   0.71889,   0.01804,   0.14002,   0.38857,   0.67139,   0.74790,   0.64907,   0.13265,   0.36160,   0.35391
   0.14013,   0.10583,   0.23325,   0.02029,   0.01136,   0.22915,   0.01530,   0.15284,   0.01327,   0.16534,   0.03733,   0.01660,   0.36712,   0.62428,   0.10765,   0.56482,   0.62574,   0.10789,   0.00997,   0.12518,   0.21776,   0.22771,   0.15800,   0.22081,   0.09736,   0.17081,   0.20583
   0.15504,   0.23757,   0.19647,   0.02956,   0.02115,   0.53852,   0.03118,   0.13894,   0.01975,   0.22902,   0.04551,   0.03127,   0.11136,   0.11270,   0.23532,   0.27700,   0.10928,   0.23455,   0.01988,   0.15011,   0.21512,   0.54313,   0.25836,   0.52062,   0.02233,   0.19045,   0.19846
   0.16798,   0.14803,   0.30917,   0.16517,   0.01218,   0.42046,   0.01858,   0.13262,   0.17301,   0.33385,   0.19186,   0.04400,   0.28451,   0.15065,   0.14976,   0.48237,   0.15229,   0.15045,   0.01219,   0.15890,   0.25516,   0.42002,   0.18140,   0.42409,   0.16734,   0.20426,   0.32871
   0.73724,   0.76124,   0.56029,   0.27641,   0.03103,   0.28018,   0.03804,   0.15318,   0.11088,   0.14075,   0.29218,   0.03583,   0.50164,   0.74564,   0.78446,   0.65907,   0.74437,   0.75927,   0.02785,   0.22332,   0.79898,   0.28061,   0.75891,   0.26427,   0.35355,   0.78101,   0.43777
   0.09594,   0.17727,   0.15628,   0.00570,   0.00584,   0.59637,   0.00476,   0.15388,   0.00864,   0.39410,   0.01551,   0.03682,   0.24439,   0.03241,   0.27073,   0.48456,   0.03220,   0.17697,   0.00272,   0.07630,   0.16049,   0.59724,   0.24640,   0.58079,   0.03345,   0.11269,   0.19574
   0.16209,   0.12293,   0.17639,   0.01536,   0.01069,   0.26490,   0.01453,   0.14254,   0.00905,   0.15432,   0.02752,   0.01623,   0.09676,   0.12566,   0.12329,   0.30851,   0.12664,   0.12365,   0.01009,   0.15763,   0.22490,   0.25680,   0.16696,   0.25421,   0.00994,   0.20293,   0.19053
   0.25715,   0.03072,   0.13810,   0.00367,   0.00028,   0.24061,   0.00047,   0.08214,   0.00333,   0.08651,   0.00559,   0.00061,   0.24368,   0.01734,   0.03118,   0.51867,   0.01745,   0.03111,   0.00021,   0.04664,   0.35702,   0.23383,   0.08161,   0.20959,   0.05840,   0.28928,   0.12998
   0.11889,   0.04021,   0.16911,   0.12330,   0.00385,   0.21181,   0.00493,   0.64687,   0.04558,   0.16427,   0.18691,   0.00479,   0.08933,   0.04893,   0.04161,   0.32803,   0.05030,   0.04235,   0.00371,   0.08747,   0.21010,   0.20272,   0.08598,   0.19771,   0.03653,   0.14974,   0.29036
   0.74571,   0.70969,   0.33830,   0.05890,   0.05331,   0.63063,   0.02357,   0.14300,   0.10854,   0.44646,   0.06570,   0.12633,   0.38126,   0.78101,   0.71432,   0.59776,   0.77911,   0.71071,   0.01878,   0.40334,   0.80041,   0.62518,   0.72937,   0.64084,   0.17128,   0.79408,   0.23331
   0.14170,   0.08507,   0.17807,   0.01870,   0.01294,   0.25532,   0.01653,   0.16060,   0.01103,   0.18277,   0.04041,   0.02065,   0.11486,   0.06939,   0.08537,   0.28558,   0.06967,   0.08527,   0.01147,   0.12991,   0.21003,   0.24010,   0.13892,   0.22417,   0.01327,   0.15599,   0.19739
   0.10780,   0.08561,   0.16406,   0.00569,   0.00255,   0.39708,   0.00408,   0.13414,   0.01273,   0.19129,   0.01303,   0.00798,   0.27102,   0.05865,   0.08760,   0.47476,   0.06067,   0.08654,   0.00242,   0.12040,   0.22930,   0.35970,   0.13761,   0.33171,   0.04741,   0.12810,   0.14008
   0.09613,   0.71809,   0.17264,   0.00509,   0.00395,   0.35781,   0.00420,   0.09357,   0.01303,   0.16427,   0.00957,   0.00594,   0.21639,   0.05652,   0.73190,   0.45854,   0.05486,   0.71404,   0.00197,   0.09773,   0.17536,   0.35328,   0.75441,   0.33367,   0.04550,   0.14172,   0.16023
